11/17/2014 18:55:20	185     	
11/17/2014 18:55:24	194     	
11/17/2014 18:55:28	185     	
11/17/2014 18:55:32	187     	
11/17/2014 18:55:36	202     	
11/17/2014 18:55:40	198     	
11/17/2014 18:55:44	184     	
11/17/2014 18:55:48	183     	
11/17/2014 18:55:52	208     	
11/17/2014 18:55:56	194     	
11/17/2014 18:56:00	188     	
11/17/2014 18:56:04	206     	
11/17/2014 18:56:08	195     	
11/17/2014 18:56:12	196     	
11/17/2014 18:56:16	207     	
11/17/2014 18:56:20	200     	
11/17/2014 18:56:24	192     	
11/17/2014 18:56:28	193     	
11/17/2014 18:56:32	202     	
11/17/2014 18:56:36	192     	
11/17/2014 18:56:40	194     	
11/17/2014 18:56:44	205     	
11/17/2014 18:56:48	191     	
11/17/2014 18:56:52	187     	
11/17/2014 18:56:56	207     	
11/17/2014 18:57:00	199     	
11/17/2014 18:57:04	190     	
11/17/2014 18:57:08	203     	
11/17/2014 18:57:12	189     	
11/17/2014 18:57:16	178     	
11/17/2014 18:57:20	175     	
11/17/2014 18:57:24	203     	
11/17/2014 18:57:28	199     	
11/17/2014 18:57:32	192     	
11/17/2014 18:57:36	201     	
11/17/2014 18:57:40	208     	
11/17/2014 18:57:44	192     	
11/17/2014 18:57:48	199     	
11/17/2014 18:57:52	203     	
11/17/2014 18:57:56	191     	
11/17/2014 18:58:00	197     	
11/17/2014 18:58:04	200     	
11/17/2014 18:58:08	196     	
11/17/2014 18:58:12	191     	
11/17/2014 18:58:16	204     	
11/17/2014 18:58:20	193     	
11/17/2014 18:58:24	192     	
11/17/2014 18:58:28	200     	
11/17/2014 18:58:32	205     	
11/17/2014 18:58:36	192     	
11/17/2014 18:58:40	195     	
11/17/2014 18:58:44	199     	
11/17/2014 18:58:48	184     	
11/17/2014 18:58:52	197     	
11/17/2014 18:58:56	200     	
11/17/2014 18:59:00	193     	
11/17/2014 18:59:04	185     	
11/17/2014 18:59:08	204     	
11/17/2014 18:59:12	195     	
11/17/2014 18:59:16	191     	
11/17/2014 18:59:20	200     	
11/17/2014 18:59:24	199     	
11/17/2014 18:59:28	195     	
11/17/2014 18:59:32	197     	
11/17/2014 18:59:36	209     	
11/17/2014 18:59:40	191     	
11/17/2014 18:59:44	198     	
11/17/2014 18:59:48	204     	
11/17/2014 18:59:52	191     	
11/17/2014 18:59:56	192     	
11/17/2014 19:00:00	209     	
11/17/2014 19:00:04	200     	
11/17/2014 19:00:08	191     	
11/17/2014 19:00:12	206     	
11/17/2014 19:00:16	198     	
11/17/2014 19:00:20	193     	
11/17/2014 19:00:24	204     	
11/17/2014 19:00:28	203     	
11/17/2014 19:00:32	192     	
11/17/2014 19:00:36	190     	
11/17/2014 19:00:40	198     	
11/17/2014 19:00:44	188     	
11/17/2014 19:00:48	194     	
11/17/2014 19:00:52	200     	
11/17/2014 19:00:56	190     	
11/17/2014 19:01:00	192     	
11/17/2014 19:01:04	204     	
11/17/2014 19:01:08	198     	
11/17/2014 19:01:12	188     	
11/17/2014 19:01:16	195     	
11/17/2014 19:01:20	188     	
11/17/2014 19:01:24	198     	
11/17/2014 19:01:28	211     	
11/17/2014 19:01:32	207     	
11/17/2014 19:01:36	197     	
11/17/2014 19:01:40	200     	
11/17/2014 19:01:44	211     	
11/17/2014 19:01:48	198     	
11/17/2014 19:01:52	201     	
11/17/2014 19:01:56	210     	
11/17/2014 19:02:00	199     	
11/17/2014 19:02:04	193     	
11/17/2014 19:02:08	201     	
11/17/2014 19:02:12	188     	
11/17/2014 19:02:16	181     	
11/17/2014 19:02:20	186     	
11/17/2014 19:02:24	204     	
11/17/2014 19:02:28	195     	
11/17/2014 19:02:32	196     	
11/17/2014 19:02:36	204     	
11/17/2014 19:02:40	196     	
11/17/2014 19:02:44	196     	
11/17/2014 19:02:48	205     	
11/17/2014 19:02:52	191     	
11/17/2014 19:02:56	196     	
11/17/2014 19:03:00	209     	
11/17/2014 19:03:04	188     	
11/17/2014 19:03:08	189     	
11/17/2014 19:03:12	194     	
11/17/2014 19:03:16	186     	
11/17/2014 19:03:20	188     	
11/17/2014 19:03:24	212     	
11/17/2014 19:03:28	206     	
11/17/2014 19:03:32	194     	
11/17/2014 19:03:36	199     	
11/17/2014 19:03:40	202     	
11/17/2014 19:03:44	196     	
11/17/2014 19:03:48	201     	
11/17/2014 19:03:52	215     	
11/17/2014 19:03:56	193     	
11/17/2014 19:04:00	194     	
11/17/2014 19:04:04	211     	
11/17/2014 19:04:08	199     	
11/17/2014 19:04:12	197     	
11/17/2014 19:04:16	211     	
11/17/2014 19:04:20	198     	
11/17/2014 19:04:24	197     	
11/17/2014 19:04:28	209     	
11/17/2014 19:04:32	200     	
11/17/2014 19:04:36	197     	
11/17/2014 19:04:40	204     	
11/17/2014 19:04:44	205     	
11/17/2014 19:04:48	190     	
11/17/2014 19:04:52	204     	
11/17/2014 19:04:56	195     	
11/17/2014 19:05:00	194     	
11/17/2014 19:05:04	197     	
11/17/2014 19:05:08	199     	
11/17/2014 19:05:12	193     	
11/17/2014 19:05:16	197     	
11/17/2014 19:05:20	187     	
11/17/2014 19:05:24	178     	
11/17/2014 19:05:28	189     	
11/17/2014 19:05:32	206     	
11/17/2014 19:05:36	198     	
11/17/2014 19:05:40	195     	
11/17/2014 19:05:44	206     	
11/17/2014 19:05:48	191     	
11/17/2014 19:05:52	188     	
11/17/2014 19:05:56	195     	
11/17/2014 19:06:00	203     	
11/17/2014 19:06:04	196     	
11/17/2014 19:06:08	202     	
11/17/2014 19:06:12	207     	
11/17/2014 19:06:16	191     	
11/17/2014 19:06:20	204     	
11/17/2014 19:06:24	198     	
11/17/2014 19:06:28	197     	
11/17/2014 19:06:32	197     	
11/17/2014 19:06:36	207     	
11/17/2014 19:06:40	190     	
11/17/2014 19:06:44	194     	
11/17/2014 19:06:48	203     	
11/17/2014 19:06:52	195     	
11/17/2014 19:06:56	190     	
11/17/2014 19:07:00	208     	
11/17/2014 19:07:04	191     	
11/17/2014 19:07:08	187     	
11/17/2014 19:07:12	201     	
11/17/2014 19:07:16	194     	
11/17/2014 19:07:20	194     	
11/17/2014 19:07:24	197     	
11/17/2014 19:07:28	196     	
11/17/2014 19:07:32	191     	
11/17/2014 19:07:36	194     	
11/17/2014 19:07:40	193     	
11/17/2014 19:07:44	190     	
11/17/2014 19:07:48	184     	
11/17/2014 19:07:52	207     	
11/17/2014 19:07:56	195     	
11/17/2014 19:08:00	190     	
11/17/2014 19:08:04	202     	
11/17/2014 19:08:08	188     	
11/17/2014 19:08:12	186     	
11/17/2014 19:08:16	200     	
11/17/2014 19:08:20	195     	
11/17/2014 19:08:24	184     	
11/17/2014 19:08:28	203     	
11/17/2014 19:08:32	195     	
11/17/2014 19:08:36	192     	
11/17/2014 19:08:40	203     	
11/17/2014 19:08:44	202     	
11/17/2014 19:08:48	190     	
11/17/2014 19:08:52	198     	
11/17/2014 19:08:56	202     	
11/17/2014 19:09:00	194     	
11/17/2014 19:09:04	203     	
11/17/2014 19:09:08	199     	
11/17/2014 19:09:12	188     	
11/17/2014 19:09:16	189     	
11/17/2014 19:09:20	202     	
11/17/2014 19:09:24	189     	
11/17/2014 19:09:28	190     	
11/17/2014 19:09:32	210     	
11/17/2014 19:09:36	199     	
11/17/2014 19:09:40	191     	
11/17/2014 19:09:44	201     	
11/17/2014 19:09:48	198     	
11/17/2014 19:09:52	192     	
11/17/2014 19:09:56	202     	
11/17/2014 19:10:00	194     	
11/17/2014 19:10:04	191     	
11/17/2014 19:10:08	205     	
11/17/2014 19:10:12	200     	
11/17/2014 19:10:16	193     	
11/17/2014 19:10:20	196     	
11/17/2014 19:10:24	201     	
11/17/2014 19:10:28	189     	
11/17/2014 19:10:32	202     	
11/17/2014 19:10:36	207     	
11/17/2014 19:10:40	190     	
11/17/2014 19:10:44	199     	
11/17/2014 19:10:48	205     	
11/17/2014 19:10:52	199     	
11/17/2014 19:10:56	194     	
11/17/2014 19:11:00	218     	
11/17/2014 19:11:04	201     	
11/17/2014 19:11:08	194     	
11/17/2014 19:11:12	212     	
11/17/2014 19:11:16	0       	
11/17/2014 19:11:20	-1      	
11/17/2014 19:11:24	0       	
11/17/2014 19:11:28	-1      	
11/17/2014 19:11:32	0       	
11/17/2014 19:11:36	0       	
11/17/2014 19:11:40	0       	
11/17/2014 19:11:44	0       	
11/17/2014 19:11:48	0       	
11/17/2014 19:11:52	0       	
11/17/2014 19:11:56	0       	
11/17/2014 19:12:00	0       	
11/17/2014 19:12:04	0       	
11/17/2014 19:12:08	0       	
11/17/2014 19:12:12	0       	
11/17/2014 19:12:16	1       	
11/17/2014 19:12:20	0       	
11/17/2014 19:12:24	0       	
11/17/2014 19:12:28	0       	
11/17/2014 19:12:32	0       	
11/17/2014 19:12:36	0       	
11/17/2014 19:12:40	-2      	
11/17/2014 19:12:44	1       	
11/17/2014 19:12:48	0       	
11/17/2014 19:12:52	1       	
11/17/2014 19:12:56	0       	
11/17/2014 19:13:00	0       	
11/17/2014 19:13:04	0       	
11/17/2014 19:13:08	1       	
11/17/2014 19:13:12	0       	
11/17/2014 19:13:16	0       	
11/17/2014 19:13:20	0       	
11/17/2014 19:13:24	0       	
11/17/2014 19:13:28	0       	
11/17/2014 19:13:32	0       	
11/17/2014 19:13:36	0       	
11/17/2014 19:13:40	0       	
11/17/2014 19:13:44	0       	
11/17/2014 19:13:48	0       	
11/17/2014 19:13:52	0       	
11/17/2014 19:13:56	0       	
11/17/2014 19:14:00	0       	
11/17/2014 19:14:04	1       	
11/17/2014 19:14:08	-1      	
11/17/2014 19:14:12	0       	
11/17/2014 19:14:16	0       	
11/17/2014 19:14:20	0       	
11/17/2014 19:14:24	0       	
11/17/2014 19:14:28	0       	
11/17/2014 19:14:32	0       	
11/17/2014 19:14:36	0       	
11/17/2014 19:14:40	0       	
11/17/2014 19:14:44	0       	
11/17/2014 19:14:48	0       	
11/17/2014 19:14:52	0       	
11/17/2014 19:14:56	0       	
11/17/2014 19:15:00	0       	
11/17/2014 19:15:04	0       	
11/17/2014 19:15:08	0       	
11/17/2014 19:15:12	0       	
11/17/2014 19:15:16	0       	
11/17/2014 19:15:20	0       	
11/17/2014 19:15:24	0       	
11/17/2014 19:15:28	0       	
11/17/2014 19:15:32	0       	
11/17/2014 19:15:36	0       	
11/17/2014 19:15:40	0       	
11/17/2014 19:15:44	0       	
11/17/2014 19:15:48	0       	
11/17/2014 19:15:52	0       	
11/17/2014 19:15:56	0       	
11/17/2014 19:16:00	0       	
11/17/2014 19:16:04	0       	
11/17/2014 19:16:08	0       	
11/17/2014 19:16:12	0       	
11/17/2014 19:16:16	0       	
11/17/2014 19:16:20	0       	
11/17/2014 19:16:24	0       	
11/17/2014 19:16:28	0       	
11/17/2014 19:16:32	0       	
11/17/2014 19:16:36	0       	
11/17/2014 19:16:40	0       	
11/17/2014 19:16:44	0       	
11/17/2014 19:16:48	0       	
11/17/2014 19:16:52	0       	
11/17/2014 19:16:56	0       	
11/17/2014 19:17:00	0       	
11/17/2014 19:17:04	0       	
11/17/2014 19:17:08	0       	
11/17/2014 19:17:12	0       	
11/17/2014 19:17:16	0       	
11/17/2014 19:17:20	0       	
11/17/2014 19:17:24	196     	
11/17/2014 19:17:28	192     	
11/17/2014 19:17:32	201     	
11/17/2014 19:17:36	193     	
11/17/2014 19:17:40	200     	
11/17/2014 19:17:44	198     	
11/17/2014 19:17:48	192     	
11/17/2014 19:17:52	193     	
11/17/2014 19:17:56	200     	
11/17/2014 19:18:00	197     	
11/17/2014 19:18:04	186     	
11/17/2014 19:18:08	197     	
11/17/2014 19:18:12	201     	
11/17/2014 19:18:16	186     	
11/17/2014 19:18:20	204     	
11/17/2014 19:18:24	197     	
11/17/2014 19:18:28	192     	
11/17/2014 19:18:32	194     	
11/17/2014 19:18:36	200     	
11/17/2014 19:18:40	196     	
11/17/2014 19:18:44	195     	
11/17/2014 19:18:48	201     	
11/17/2014 19:18:52	191     	
11/17/2014 19:18:56	191     	
11/17/2014 19:19:00	200     	
11/17/2014 19:19:04	193     	
11/17/2014 19:19:08	194     	
11/17/2014 19:19:12	202     	
11/17/2014 19:19:16	198     	
11/17/2014 19:19:20	197     	
11/17/2014 19:19:24	196     	
11/17/2014 19:19:28	204     	
11/17/2014 19:19:32	194     	
11/17/2014 19:19:36	201     	
11/17/2014 19:19:40	202     	
11/17/2014 19:19:44	191     	
11/17/2014 19:19:48	194     	
11/17/2014 19:19:52	203     	
11/17/2014 19:19:56	197     	
11/17/2014 19:20:00	195     	
11/17/2014 19:20:04	212     	
11/17/2014 19:20:08	197     	
11/17/2014 19:20:12	196     	
11/17/2014 19:20:16	207     	
11/17/2014 19:20:20	206     	
11/17/2014 19:20:24	194     	
11/17/2014 19:20:28	206     	
11/17/2014 19:20:32	202     	
11/17/2014 19:20:36	194     	
11/17/2014 19:20:40	205     	
11/17/2014 19:20:44	0       	
11/17/2014 19:20:48	0       	
11/17/2014 19:20:52	-1      	
11/17/2014 19:20:56	0       	
11/17/2014 19:21:00	0       	
11/17/2014 19:21:04	0       	
11/17/2014 19:21:08	0       	
11/17/2014 19:21:12	0       	
11/17/2014 19:21:16	0       	
11/17/2014 19:21:20	0       	
11/17/2014 19:21:24	0       	
11/17/2014 19:21:28	0       	
11/17/2014 19:21:32	0       	
11/17/2014 19:21:36	0       	
11/17/2014 19:21:40	0       	
11/17/2014 19:21:44	0       	
11/17/2014 19:21:48	0       	
11/17/2014 19:21:52	0       	
11/17/2014 19:21:56	0       	
11/17/2014 19:22:00	0       	
11/17/2014 19:22:04	0       	
11/17/2014 19:22:08	0       	
11/17/2014 19:22:12	0       	
11/17/2014 19:22:16	0       	
11/17/2014 19:22:20	0       	
11/17/2014 19:22:24	0       	
11/17/2014 19:22:28	0       	
11/17/2014 19:22:32	0       	
11/17/2014 19:22:36	0       	
11/17/2014 19:22:40	0       	
11/17/2014 19:22:44	0       	
11/17/2014 19:22:48	0       	
11/17/2014 19:22:52	0       	
11/17/2014 19:22:56	0       	
11/17/2014 19:23:00	0       	
11/17/2014 19:23:04	0       	
11/17/2014 19:23:08	0       	
11/17/2014 19:23:12	0       	
11/17/2014 19:23:16	0       	
11/17/2014 19:23:20	0       	
11/17/2014 19:23:24	0       	
11/17/2014 19:23:28	0       	
11/17/2014 19:23:32	0       	
11/17/2014 19:23:36	0       	
11/17/2014 19:23:40	0       	
11/17/2014 19:23:44	0       	
11/17/2014 19:23:48	0       	
11/17/2014 19:23:52	0       	
11/17/2014 19:23:56	0       	
11/17/2014 19:24:00	0       	
11/17/2014 19:24:04	0       	
11/17/2014 19:24:08	0       	
11/17/2014 19:24:12	0       	
11/17/2014 19:24:16	0       	
11/17/2014 19:24:20	0       	
11/17/2014 19:24:24	0       	
11/17/2014 19:24:28	0       	
11/17/2014 19:24:32	0       	
11/17/2014 19:24:36	0       	
11/17/2014 19:24:40	0       	
11/17/2014 19:24:44	0       	
11/17/2014 19:24:48	0       	
11/17/2014 19:24:52	0       	
11/17/2014 19:24:56	0       	
11/17/2014 19:25:00	0       	
11/17/2014 19:25:04	0       	
11/17/2014 19:25:08	0       	
11/17/2014 19:25:12	0       	
11/17/2014 19:25:16	0       	
11/17/2014 19:25:20	0       	
11/17/2014 19:25:24	0       	
11/17/2014 19:25:28	0       	
11/17/2014 19:25:32	0       	
11/17/2014 19:25:36	0       	
11/17/2014 19:25:40	0       	
11/17/2014 19:25:44	0       	
11/17/2014 19:25:48	0       	
11/17/2014 19:25:52	0       	
11/17/2014 19:25:56	0       	
11/17/2014 19:26:00	0       	
11/17/2014 19:26:04	0       	
11/17/2014 19:26:08	0       	
11/17/2014 19:26:12	0       	
11/17/2014 19:26:16	0       	
11/17/2014 19:26:20	0       	
11/17/2014 19:26:24	0       	
11/17/2014 19:26:28	0       	
11/17/2014 19:26:32	0       	
11/17/2014 19:26:36	0       	
11/17/2014 19:26:40	0       	
11/17/2014 19:26:44	0       	
11/17/2014 19:26:48	0       	
11/17/2014 19:26:52	0       	
11/17/2014 19:26:56	0       	
11/17/2014 19:27:00	0       	
11/17/2014 19:27:04	0       	
11/17/2014 19:27:08	0       	
11/17/2014 19:27:12	0       	
11/17/2014 19:27:16	0       	
11/17/2014 19:27:20	0       	
11/17/2014 19:27:24	0       	
11/17/2014 19:27:28	0       	
11/17/2014 19:27:32	0       	
11/17/2014 19:27:36	0       	
11/17/2014 19:27:40	0       	
11/17/2014 19:27:44	0       	
11/17/2014 19:27:48	0       	
11/17/2014 19:27:52	0       	
11/17/2014 19:27:56	0       	
11/17/2014 19:28:00	0       	
11/17/2014 19:28:04	0       	
11/17/2014 19:28:08	0       	
11/17/2014 19:28:12	0       	
11/17/2014 19:28:16	0       	
11/17/2014 19:28:20	0       	
11/17/2014 19:28:24	0       	
11/17/2014 19:28:28	0       	
11/17/2014 19:28:32	0       	
11/17/2014 19:28:36	0       	
11/17/2014 19:28:40	0       	
11/17/2014 19:28:44	0       	
11/17/2014 19:28:48	0       	
11/17/2014 19:28:52	0       	
11/17/2014 19:28:56	0       	
11/17/2014 19:29:00	0       	
11/17/2014 19:29:04	0       	
11/17/2014 19:29:08	0       	
11/17/2014 19:29:12	0       	
11/17/2014 19:29:16	0       	
11/17/2014 19:29:20	0       	
11/17/2014 19:29:24	0       	
11/17/2014 19:29:28	0       	
11/17/2014 19:29:32	0       	
11/17/2014 19:29:36	0       	
11/17/2014 19:29:40	0       	
11/17/2014 19:29:44	0       	
11/17/2014 19:29:48	0       	
11/17/2014 19:29:52	0       	
11/17/2014 19:29:56	0       	
11/17/2014 19:30:00	0       	
11/17/2014 19:30:04	0       	
11/17/2014 19:30:08	0       	
11/17/2014 19:30:12	0       	
11/17/2014 19:30:16	0       	
11/17/2014 19:30:20	0       	
11/17/2014 19:30:24	0       	
11/17/2014 19:30:28	0       	
11/17/2014 19:30:32	0       	
11/17/2014 19:30:36	0       	
11/17/2014 19:30:40	0       	
11/17/2014 19:30:44	0       	
11/17/2014 19:30:48	0       	
11/17/2014 19:30:52	0       	
11/17/2014 19:30:56	188     	
11/17/2014 19:31:00	189     	
11/17/2014 19:31:04	199     	
11/17/2014 19:31:08	197     	
11/17/2014 19:31:12	190     	
11/17/2014 19:31:16	204     	
11/17/2014 19:31:20	195     	
11/17/2014 19:31:24	191     	
11/17/2014 19:31:28	186     	
11/17/2014 19:31:32	197     	
11/17/2014 19:31:36	185     	
11/17/2014 19:31:40	188     	
11/17/2014 19:31:44	195     	
11/17/2014 19:31:48	188     	
11/17/2014 19:31:52	192     	
11/17/2014 19:31:56	207     	
11/17/2014 19:32:00	191     	
11/17/2014 19:32:04	185     	
11/17/2014 19:32:08	196     	
11/17/2014 19:32:12	195     	
11/17/2014 19:32:16	184     	
11/17/2014 19:32:20	192     	
11/17/2014 19:32:24	202     	
11/17/2014 19:32:28	191     	
11/17/2014 19:32:32	196     	
11/17/2014 19:32:36	195     	
11/17/2014 19:32:40	185     	
11/17/2014 19:32:44	196     	
11/17/2014 19:32:48	201     	
11/17/2014 19:32:52	197     	
11/17/2014 19:32:56	190     	
11/17/2014 19:33:00	197     	
11/17/2014 19:33:04	193     	
11/17/2014 19:33:08	194     	
11/17/2014 19:33:12	209     	
11/17/2014 19:33:16	187     	
11/17/2014 19:33:20	191     	
11/17/2014 19:33:24	197     	
11/17/2014 19:33:28	197     	
11/17/2014 19:33:32	189     	
11/17/2014 19:33:36	200     	
11/17/2014 19:33:40	198     	
11/17/2014 19:33:44	189     	
11/17/2014 19:33:48	197     	
11/17/2014 19:33:52	195     	
11/17/2014 19:33:56	189     	
11/17/2014 19:34:00	195     	
11/17/2014 19:34:04	207     	
11/17/2014 19:34:08	187     	
11/17/2014 19:34:12	188     	
11/17/2014 19:34:16	205     	
11/17/2014 19:34:20	192     	
11/17/2014 19:34:24	194     	
11/17/2014 19:34:28	204     	
11/17/2014 19:34:32	190     	
11/17/2014 19:34:36	188     	
11/17/2014 19:34:40	207     	
11/17/2014 19:34:44	197     	
11/17/2014 19:34:48	196     	
11/17/2014 19:34:52	214     	
11/17/2014 19:34:56	197     	
11/17/2014 19:35:00	196     	
11/17/2014 19:35:04	205     	
11/17/2014 19:35:08	207     	
11/17/2014 19:35:12	194     	
11/17/2014 19:35:16	209     	
11/17/2014 19:35:20	207     	
11/17/2014 19:35:24	193     	
11/17/2014 19:35:28	205     	
11/17/2014 19:35:32	198     	
11/17/2014 19:35:36	197     	
11/17/2014 19:35:40	198     	
11/17/2014 19:35:44	201     	
11/17/2014 19:35:48	185     	
11/17/2014 19:35:52	192     	
11/17/2014 19:35:56	206     	
11/17/2014 19:36:00	187     	
11/17/2014 19:36:04	195     	
11/17/2014 19:36:08	206     	
11/17/2014 19:36:12	197     	
11/17/2014 19:36:16	199     	
11/17/2014 19:36:20	201     	
11/17/2014 19:36:24	198     	
11/17/2014 19:36:28	196     	
11/17/2014 19:36:32	197     	
11/17/2014 19:36:36	187     	
11/17/2014 19:36:40	193     	
11/17/2014 19:36:44	208     	
11/17/2014 19:36:48	192     	
11/17/2014 19:36:52	187     	
11/17/2014 19:36:56	207     	
11/17/2014 19:37:00	192     	
11/17/2014 19:37:04	200     	
11/17/2014 19:37:08	202     	
11/17/2014 19:37:12	194     	
11/17/2014 19:37:16	193     	
11/17/2014 19:37:20	206     	
11/17/2014 19:37:24	196     	
11/17/2014 19:37:28	193     	
11/17/2014 19:37:32	202     	
11/17/2014 19:37:36	197     	
11/17/2014 19:37:40	196     	
11/17/2014 19:37:44	203     	
11/17/2014 19:37:48	201     	
11/17/2014 19:37:52	193     	
11/17/2014 19:37:56	206     	
11/17/2014 19:38:00	195     	
11/17/2014 19:38:04	197     	
11/17/2014 19:38:08	195     	
11/17/2014 19:38:12	197     	
11/17/2014 19:38:16	187     	
11/17/2014 19:38:20	195     	
11/17/2014 19:38:24	201     	
11/17/2014 19:38:28	190     	
11/17/2014 19:38:32	197     	
11/17/2014 19:38:36	205     	
11/17/2014 19:38:40	196     	
11/17/2014 19:38:44	199     	
11/17/2014 19:38:48	197     	
11/17/2014 19:38:52	191     	
11/17/2014 19:38:56	192     	
11/17/2014 19:39:00	200     	
11/17/2014 19:39:04	190     	
11/17/2014 19:39:08	187     	
11/17/2014 19:39:12	195     	
11/17/2014 19:39:16	185     	
11/17/2014 19:39:20	191     	
11/17/2014 19:39:24	205     	
11/17/2014 19:39:28	193     	
11/17/2014 19:39:32	198     	
11/17/2014 19:39:36	205     	
11/17/2014 19:39:40	195     	
11/17/2014 19:39:44	196     	
11/17/2014 19:39:48	207     	
11/17/2014 19:39:52	195     	
11/17/2014 19:39:56	191     	
11/17/2014 19:40:00	209     	
11/17/2014 19:40:04	188     	
11/17/2014 19:40:08	188     	
11/17/2014 19:40:12	201     	
11/17/2014 19:40:16	198     	
11/17/2014 19:40:20	197     	
11/17/2014 19:40:24	205     	
11/17/2014 19:40:28	194     	
11/17/2014 19:40:32	198     	
11/17/2014 19:40:36	198     	
11/17/2014 19:40:40	193     	
11/17/2014 19:40:44	197     	
11/17/2014 19:40:48	204     	
11/17/2014 19:40:52	198     	
11/17/2014 19:40:56	197     	
11/17/2014 19:41:00	206     	
11/17/2014 19:41:04	199     	
11/17/2014 19:41:08	183     	
11/17/2014 19:41:12	203     	
11/17/2014 19:41:16	193     	
11/17/2014 19:41:20	201     	
11/17/2014 19:41:24	208     	
11/17/2014 19:41:28	202     	
11/17/2014 19:41:32	190     	
11/17/2014 19:41:36	201     	
11/17/2014 19:41:40	200     	
11/17/2014 19:41:44	189     	
11/17/2014 19:41:48	205     	
11/17/2014 19:41:52	200     	
11/17/2014 19:41:56	192     	
11/17/2014 19:42:00	208     	
11/17/2014 19:42:04	200     	
11/17/2014 19:42:08	196     	
11/17/2014 19:42:12	203     	
11/17/2014 19:42:16	203     	
11/17/2014 19:42:20	199     	
11/17/2014 19:42:24	197     	
11/17/2014 19:42:28	200     	
11/17/2014 19:42:32	191     	
11/17/2014 19:42:36	200     	
11/17/2014 19:42:40	199     	
11/17/2014 19:42:44	195     	
11/17/2014 19:42:48	196     	
11/17/2014 19:42:52	199     	
11/17/2014 19:42:56	192     	
11/17/2014 19:43:00	196     	
11/17/2014 19:43:04	198     	
11/17/2014 19:43:08	184     	
11/17/2014 19:43:12	203     	
11/17/2014 19:43:16	199     	
11/17/2014 19:43:20	197     	
11/17/2014 19:43:24	208     	
11/17/2014 19:43:28	196     	
11/17/2014 19:43:32	196     	
11/17/2014 19:43:36	202     	
11/17/2014 19:43:40	204     	
11/17/2014 19:43:44	194     	
11/17/2014 19:43:48	201     	
11/17/2014 19:43:52	205     	
11/17/2014 19:43:56	197     	
11/17/2014 19:44:00	208     	
11/17/2014 19:44:04	192     	
11/17/2014 19:44:08	177     	
11/17/2014 19:44:12	184     	
11/17/2014 19:44:16	184     	
11/17/2014 19:44:20	111     	
11/17/2014 19:44:24	187     	
11/17/2014 19:44:28	191     	
11/17/2014 19:44:32	184     	
11/17/2014 19:44:36	184     	
11/17/2014 19:44:40	195     	
11/17/2014 19:44:44	193     	
11/17/2014 19:44:48	193     	
11/17/2014 19:44:52	197     	
11/17/2014 19:44:56	187     	
11/17/2014 19:45:00	199     	
11/17/2014 19:45:04	196     	
11/17/2014 19:45:08	197     	
11/17/2014 19:45:12	190     	
11/17/2014 19:45:16	197     	
11/17/2014 19:45:20	188     	
11/17/2014 19:45:24	197     	
